application_date,age,annual_income,credit_score,employment_status,education_level,experience,loan_amount,loan_duration,marital_status,number_of_dependents,home_ownership_status,monthly_debt_payments,credit_card_utilisation_rate,number_of_open_credit_lines,number_of_credit_inquiries,bankruptcy_history,loan_purpose,previous_loan_defaults,payment_history,length_of_credit_history,savings_account_balance,checking_account_balance,total_assets,total_liabilities,monthly_income,utility_bills_payment_history,job_tenure,net_worth,base_interest_rate,interest_rate,monthly_loan_payment,debt_to_income_ratio,total_debt_to_income_ratio,loan_approved,risk_score,employment_stability,low_employment_risk,employment_tenure_squared,recent_job_change,high_debt_burden,debt_to_assets_ratio,net_worth_risk,financial_cushion,savings_to_loan_ratio,good_payment_history,new_credit_user,credit_seeking_behavior,high_card_utilisation,number_open_accounts_risk,excellent_credit,very_good_credit,good_credit,fair_credit,poor_credit,home_owner,mortgaged_home,renting,above_median_income,monthly_surplus,insufficient_income_buffer,has_dependents,high_dependent_burden,single_with_dependents,education_score,advanced_degree,long_term_loan,large_loan_amount,loan_to_income_ratio,risky_loan_purpose,financial_stress_score,multiple_risk_factors,bankruptcy_flag,previous_defaults,default_history,utility_payment_risk,risky_behavior_cluster,young_borrower,retirement_age,married
2019-08-13,39,28197,431,0,3,15,25721,48,0,2,3,195,0.2530127793463348,2,2,0,0,0,99,18,3964,692,5840,222247,2349.75,0.7276301762955009,4,3202,0.2580387754839565,0.2194308209769103,809.573246559893,0.082952249282144,0.4273415916451741,1,3.519509094548664,1,0,16,0,0,38.049477829138844,0,4656,0.18101236295777934,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2154.75,0,1,0,0,1,0,1,0,0.9121568905596141,0,1,0,0,0,0,0,0,0,0,0
2019-08-14,25,26778,570,0,1,4,16452,36,0,0,3,111,0.3535317140563154,2,0,0,0,1,97,25,2931,471,64861,6713,2231.5,0.8106965113032125,12,58148,0.1844270657775966,0.2125792781419859,622.0110799853643,0.0497200447928331,0.3283364300046424,1,2.89060608350548,1,1,144,0,0,0.1034966544355709,0,3402,0.2067708016775056,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2120.5,0,0,0,0,3,0,0,0,0.6143620000746853,0,0,0,0,1,1,0,0,1,0,0
2019-08-15,32,68650,610,0,4,10,12989,36,2,3,0,561,0.0814537289294917,4,2,0,4,0,97,21,5045,2114,80377,10366,5720.833333333333,0.7347317664951978,4,70011,0.1643679837774161,0.1786459891127165,468.7016740489596,0.0980454982377443,0.179960095665543,0,0.7674073956663983,1,0,16,0,0,0.12896563736345767,0,7159,0.5511162432640493,1,1,0,0,0,0,0,0,0,1,0,1,0,1,5159.833333333333,0,1,1,1,4,1,0,0,0.1892033619320913,1,1,0,0,0,0,0,0,0,0,0
2019-08-15,40,29600,604,0,4,18,9502,48,3,0,2,396,0.1023427019243236,4,3,0,1,0,97,20,658,334,50510,54621,2466.6666666666665,0.6264608487480111,5,8214,0.1712898407043028,0.1827667965413207,280.4968952268744,0.1604754829123328,0.2741443584601679,1,1.840689052014868,1,1,25,0,0,1.0813684148007365,0,992,0.1043880879722193,1,1,1,0,0,0,0,0,0,1,1,0,0,0,2070.6666666666665,0,0,0,0,4,1,1,0,0.3210026688287558,1,2,0,0,0,0,1,0,0,0,0
2019-08-15,29,40506,597,0,0,5,8225,12,1,0,0,263,0.3424590123960999,3,0,0,1,0,100,11,2596,268,75780,7762,3375.5,0.7065057989704824,3,68018,0.1627537637871976,0.1640250698351429,747.8288565904612,0.0778913075670072,0.2993717922672771,1,1.8978395145481517,1,0,9,0,0,0.10242672965519062,0,2864,0.34816435691709213,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3112.5,0,0,0,0,2,0,0,0,0.2030513244624386,1,1,0,0,0,0,0,0,1,0,1
2019-08-16,35,103187,553,0,0,11,19176,24,1,0,3,665,0.2387847723602712,1,1,0,1,0,97,8,11899,975,36475,25593,8598.916666666666,0.5844860799355686,5,10882,0.1889653667308183,0.1650058290836481,943.5096450974752,0.0773263306814988,0.1870378176258462,1,1.578511016902923,1,1,25,0,0,0.7016394341484812,0,12874,0.6713250247692548,1,1,0,0,0,0,0,0,0,1,0,0,1,1,7933.916666666666,0,0,0,0,2,0,0,0,0.1858355622746831,1,1,0,0,0,0,1,0,0,0,1
2019-08-17,52,80262,590,0,3,32,20969,36,1,4,3,590,0.2146917354892946,1,1,0,1,0,97,2,2330,6521,48286,8486,6688.5,0.69982422307854,4,39800,0.174487712030974,0.1848864417039817,763.2295672297485,0.0881979221167501,0.2022915864010387,1,1.839395296458976,1,0,16,0,0,0.17574088263921966,0,8851,0.4220791607057702,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6098.5,0,1,1,0,1,0,0,0,0.261253628695663,1,1,0,0,0,0,1,0,0,0,1
2019-08-18,33,90542,610,0,1,10,8178,12,1,3,0,1118,0.1979411435114429,1,1,0,4,0,98,23,5322,4521,63188,4812,7545.166666666667,0.666185436617107,5,58376,0.1562523312931837,0.1528832446194928,739.2455690631247,0.1481546922278419,0.2461177510519413,1,1.2608751867734758,1,1,25,0,0,0.07615249489626359,0,9843,1.2034478542609122,1,1,0,0,0,0,0,0,0,1,0,1,0,1,6427.166666666667,0,1,1,0,3,0,0,0,0.09032172558894669,1,1,0,0,0,0,1,0,0,0,1
2019-08-18,50,38455,519,1,4,29,241784,240,0,3,0,173,0.2736705391693573,1,2,0,3,0,98,26,1735,2484,141014,6324,3204.583333333333,0.6582599767049538,4,134690,0.2785989510451248,0.25,5073.151174515132,0.0539683364962175,1.6365667739668175,1,5.353381018687888,1,0,16,0,0,0.04484629294755877,0,4219,0.01744938685195525,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3031.583333333333,0,1,1,0,4,1,1,1,6.2872893696692325,0,0,0,0,0,0,1,0,0,0,0
2019-08-20,26,76779,516,0,3,6,22120,60,1,1,3,659,0.2844890025473321,7,0,0,0,0,93,23,12435,3129,49063,22640,3766.4166666666665,0.948923686718106,8,26423,0.2195010706656427,0.2146927606489523,604.2743251126988,0.1749209228251012,0.3353157977693022,1,3.1710937037611897,1,1,64,0,0,0.4614381216370455,0,15564,0.7035848288956196,1,1,0,0,1,0,0,0,0,1,0,0,1,1,3107.4166666666665,0,1,0,0,1,0,1,0,0.28809585829643136,0,1,0,0,0,0,0,0,1,0,1
2019-08-20,46,42970,538,0,0,24,12097,24,1,3,1,374,0.4819245184251685,2,0,0,1,0,100,17,5255,517,27013,137935,3580.833333333333,0.6005506037084234,9,2751,0.1963501988571667,0.2412053506062548,640.3096511043653,0.1044158019636126,0.2831816996243168,1,2.6387750526118445,1,1,81,0,0,5.106056119049382,0,5772,0.4771036534964457,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3206.833333333333,0,1,1,0,2,0,0,0,0.2815154406460171,1,1,0,0,0,0,1,0,0,0,1
2019-08-21,57,58321,624,0,4,35,26521,120,2,3,1,417,0.2253147919199481,0,1,0,2,0,95,10,5597,1505,35463,18596,4860.083333333333,0.8458367061296788,6,16867,0.1855464324640594,0.1722545646698705,464.7245438939701,0.0857833473334133,0.1813843712260237,1,1.3636839952443545,1,1,36,0,0,0.5243627340401534,0,7102,0.2677776939898952,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4443.083333333333,0,1,1,1,4,1,1,0,0.45473406261788,0,1,0,0,0,0,0,0,0,0,0
2019-08-22,18,63291,544,0,4,0,267178,300,1,1,0,819,0.1849633833100289,1,0,0,3,0,97,15,593,1310,52127,54316,5274.25,0.6380910778316629,5,8998,0.2861239185311854,0.25,5577.689911063644,0.1552533055305436,1.2125851686770568,0,3.090274993740895,1,1,25,0,0,1.0419736034376919,0,1903,0.007122565770513401,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4455.25,0,1,0,0,4,1,1,1,4.221354989572141,0,1,0,0,0,0,1,0,1,0,1
2019-08-23,30,26339,575,0,3,7,17040,48,1,5,0,103,0.2519955544790378,3,0,0,0,0,94,24,1634,978,16094,9484,2194.9166666666665,0.8006681251609515,3,6610,0.1859358443710268,0.1710050779294497,492.5764347013642,0.0469052407878258,0.2712199619147801,1,2.824525492404425,1,0,9,0,0,0.5892513202858031,0,2612,0.1532773898245408,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2091.9166666666665,0,1,1,0,1,0,1,0,0.6469248291571754,0,0,0,0,0,0,0,0,0,0,1
2019-08-23,46,25277,654,2,1,26,17183,60,1,3,0,231,0.4048857488452676,2,1,0,0,1,96,1,1129,363,22774,21657,2106.4166666666665,0.9635843409370928,9,1117,0.1504379334993271,0.1862282676460393,442.17800868380783,0.1096128751631144,0.3194328009887973,1,4.078205517966981,1,1,81,0,0,0.9509110867178924,0,1492,0.08682495344506518,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1875.4166666666665,0,1,1,0,3,0,1,0,0.6797610570456524,0,1,0,0,1,1,0,0,0,0,1
2019-08-24,37,37394,592,0,3,16,235468,180,1,5,3,327,0.4990128658754688,4,0,0,3,0,98,25,1657,787,56171,5794,3116.1666666666665,0.810231432262817,2,50377,0.2220923336372386,0.1994195606210912,4125.422320160802,0.1049029567449072,1.42835555370608,0,4.593200168370669,0,0,4,0,0,0.10314747561062451,0,2444,0.010379285595980788,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2789.1666666666665,0,1,1,0,1,0,1,1,6.296777644070063,0,0,0,0,0,0,0,0,0,0,1
2019-08-25,44,61182,602,0,3,19,34169,60,2,3,1,270,0.3190046077159989,5,2,0,0,0,97,2,668,1262,326457,17251,5098.5,0.7115293617670153,7,309206,0.1766097758362773,0.2026878811261569,910.3873304512578,0.0529463672909108,0.231471189420778,0,2.4583759755233663,1,1,49,0,0,0.052842938448437474,0,1930,0.056482294410301434,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4828.5,0,1,1,1,1,0,1,0,0.5584721246097772,0,1,0,0,0,0,0,0,0,0,0
2019-08-25,32,109257,579,0,4,5,48226,60,1,3,3,971,0.2442458099932667,0,1,0,2,0,95,26,1921,3572,127337,13138,9104.75,0.7749505957677089,4,114199,0.1881959185772948,0.137912933743289,1116.9233828064482,0.1066359168657167,0.2292972443572959,1,1.3756964836596357,1,0,16,0,0,0.10317422921673028,0,5493,0.11389885333941568,1,0,0,0,0,0,0,0,0,1,0,0,1,1,8133.75,0,1,1,0,4,1,1,0,0.4413955957458493,0,0,0,0,0,0,0,0,0,0,1
2019-08-27,41,108285,590,0,4,22,9214,24,2,4,2,881,0.1868222032958525,5,1,0,1,1,94,7,5279,4005,53154,71693,9023.75,0.8029199971159057,7,6945,0.170282146967526,0.1694587678597847,455.3214379049004,0.0976204326989667,0.1480729591296047,1,2.76272482341792,1,1,49,0,0,1.3487536450004702,0,9284,1.0074877916440586,1,1,0,0,0,0,0,0,0,1,1,0,0,1,8142.75,0,1,1,1,4,1,0,0,0.0850894852520178,1,1,0,0,1,1,0,0,0,0,0
2019-08-28,38,23637,599,0,1,19,27920,12,1,1,1,152,0.3429281741634304,3,1,0,1,1,97,5,3759,498,22777,16808,1969.75,0.6877824315858495,7,5969,0.1620592835932134,0.1486354061491478,2518.214630822048,0.0771279969554738,1.3549230652401612,0,6.183712578302964,1,1,49,0,0,0.737904996048819,0,4257,0.1524658858923391,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1817.75,0,1,0,0,3,0,0,0,1.1811489973771048,1,1,0,0,1,1,1,0,0,0,1
2019-08-29,54,68012,648,0,3,28,14634,36,1,3,3,739,0.1417565329690591,1,2,0,1,0,100,29,1966,1478,14009,20554,5667.666666666667,0.9171634050842408,1,5397,0.1453977927997815,0.1491584318362427,506.6895292865311,0.130365753263554,0.2197500051663879,1,1.1226589415031294,0,0,1,0,0,1.4670949321912918,0,3444,0.23532627263409633,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4928.666666666667,0,1,1,0,1,0,0,0,0.21516474791583962,1,0,0,0,0,0,0,0,0,0,1
2019-09-04,43,80326,528,0,4,20,14022,24,2,0,0,426,0.4280253276907754,4,0,0,1,0,100,13,2810,1933,174093,72414,6693.833333333333,0.762368576690175,4,101679,0.2013871135294316,0.2311500962079432,735.1793859107889,0.0636311583559461,0.1734441065365016,1,2.753605799376301,1,0,16,0,0,0.4159477064114789,0,4743,0.33823005063110606,1,1,0,0,0,0,0,0,0,1,0,1,0,1,6267.833333333333,0,0,0,0,4,1,0,0,0.1745614799507015,1,1,0,0,0,0,0,0,0,0,0
2019-09-05,44,85933,497,1,0,23,32987,60,0,2,3,694,0.077739516967756,1,3,0,0,0,100,28,26624,8561,131522,43010,7161.083333333333,0.9048913979846156,3,88512,0.2291009747844883,0.2112096725249346,894.6553177878606,0.0968991797079527,0.2218146932742373,1,2.7206609041155634,1,0,9,0,0,0.32701504679789845,0,35185,1.0665999757487572,1,0,1,0,0,0,0,0,0,1,0,0,1,1,6467.083333333333,0,1,0,0,2,0,1,0,0.3838643610212489,0,1,0,0,0,0,0,0,0,0,0
2019-09-05,35,23751,553,0,0,11,20717,48,1,3,1,157,0.3464116308304857,7,0,0,0,1,94,27,921,80,104981,44717,1979.25,0.6293814174103928,6,60264,0.1969846895416545,0.1961860987526835,626.2237423726311,0.0792829188233808,0.3955176075609802,1,4.094379995429535,1,1,36,0,0,0.42594921034082034,0,1001,0.04831547446664736,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1822.25,0,1,1,0,2,0,1,0,0.8722212866284944,0,0,0,0,1,1,1,0,0,0,1
2019-09-06,34,37886,541,1,1,16,126691,360,1,2,0,196,0.1385988402427296,4,2,0,3,0,94,5,1738,275,47573,5250,3157.1666666666665,0.8141222530157268,3,42323,0.3074373785557592,0.25,2640.9735197689392,0.0620613224972294,0.898297594522858,0,2.819339706424123,1,0,9,0,0,0.11035439525791399,0,2013,0.01588892747766236,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2961.1666666666665,0,1,0,0,3,0,1,1,3.34391743869929,0,1,0,0,0,0,0,0,0,0,1
2019-09-06,34,73258,557,0,3,11,27777,24,1,3,1,665,0.4378473204278734,2,1,0,4,0,96,21,3407,2758,27216,79304,6104.833333333333,0.6760965798210838,3,5846,0.187057999904869,0.1941325084804021,1405.7835171346346,0.108912242391156,0.3391483855004178,1,2.1368895204572285,1,0,9,0,0,2.9137671308373445,0,6165,0.22193822449420406,1,1,0,0,0,0,0,0,0,1,0,0,0,1,5439.833333333333,0,1,1,0,1,0,0,0,0.3791616047175091,1,1,0,0,0,0,1,0,0,0,1
2019-09-06,44,35196,541,0,1,21,141393,300,1,1,1,224,0.2958133694021184,2,0,0,3,0,96,25,478,885,16968,94020,2933.0,0.4577996244387859,7,5917,0.2874648263996823,0.25,2951.7636541744523,0.076346284935242,1.0824007001276252,0,4.087300370037514,1,1,49,0,0,5.5406918498438325,0,1363,0.0096397301158465,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2709.0,0,1,0,0,3,0,1,1,4.0171889649686054,0,0,0,0,0,0,1,0,0,0,1
2019-09-08,34,36807,546,0,1,10,12570,36,1,1,2,124,0.2200397835047074,3,0,0,1,0,92,11,3402,919,70984,59363,3067.25,0.8552052410960843,7,11621,0.1963597869632287,0.1945527080573731,463.6647060358616,0.0404139167277764,0.1915309072063429,0,2.4108842318979145,1,1,49,0,0,0.8362752694231176,0,4321,0.3437276270781959,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2943.25,0,1,0,0,3,0,0,0,0.3415018474244729,1,1,0,0,0,0,0,0,0,0,1
2019-09-11,43,132896,478,0,3,23,46843,72,1,0,3,381,0.0264759002177087,2,0,0,0,0,99,10,3610,4974,14874,43909,11074.666666666666,0.8761635290442874,7,1339,0.2426886445527905,0.2208555565375379,1179.363219456833,0.0343997351551449,0.140882103661796,1,1.750580371723209,1,1,49,0,0,2.9518655462184875,0,8584,0.18324652036546837,1,1,0,0,0,0,0,0,0,1,0,0,1,1,10693.666666666666,0,0,0,0,1,0,1,0,0.3524759776368165,0,1,0,0,0,0,0,0,0,0,1
2019-09-12,64,8204,602,2,3,41,13925,36,1,0,0,239,0.5354775499508494,1,1,0,4,0,94,12,867,407,86041,34028,683.6666666666666,0.8291183876485956,4,52013,0.1683853782188756,0.1843621909982413,506.4745393110033,0.3490749756572541,1.0888138354104238,1,4.027491805467908,1,0,16,0,0,0.3954812765858534,0,1274,0.09148355593853225,1,1,0,0,0,0,0,0,0,1,0,1,0,0,444.66666666666663,1,0,0,0,1,0,0,0,1.6971358927483242,1,2,0,0,0,0,0,0,0,0,1
2019-09-14,50,26216,531,0,3,29,22730,36,1,2,0,100,0.3392646411772885,6,2,0,0,0,95,2,2133,287,58598,100314,2184.6666666666665,0.8916637906886177,4,10825,0.2040078712276498,0.208392166330705,854.479013362605,0.0457526307762696,0.436699258820774,1,2.3883998781640305,1,0,16,0,0,1.711872216249424,0,2420,0.10646254014341648,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2084.6666666666665,0,1,0,0,1,0,0,0,0.8669946980966549,0,1,0,0,0,0,0,0,0,0,1
2019-09-15,36,21631,515,0,3,13,8982,36,2,2,3,185,0.2278445646164551,4,2,0,1,0,98,25,7876,778,57710,22468,1802.5833333333333,0.8158073601271564,7,35242,0.2117757722953073,0.2030943889590954,335.2211594151633,0.1025735803724067,0.2884375508470156,1,2.9503664247674832,1,1,49,0,0,0.38931919391450504,0,8654,0.963375264388289,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1617.5833333333333,0,1,0,1,1,0,0,0,0.4152181952662722,1,0,0,0,0,0,0,0,0,0,0
2019-09-17,54,63357,562,0,1,33,190703,300,0,0,1,459,0.3000133151445273,4,1,0,3,0,93,12,885,1242,55409,59390,5279.75,0.7426072197465116,9,7394,0.2770396194416806,0.25,3981.1743448546295,0.0869194716659565,0.8408226757287562,0,1.5318751915200206,1,1,81,0,0,1.0718281898574264,0,2127,0.011153410521016864,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4820.75,0,0,0,0,3,0,1,1,3.009927712364658,0,1,0,0,0,0,0,0,0,0,0
2019-09-19,35,25598,546,0,4,13,163663,240,3,0,3,150,0.154359835412591,2,2,0,3,1,96,29,3172,314,65486,46956,2133.1666666666665,0.6425768113389368,2,18530,0.2650013927061742,0.25,3434.003658946291,0.0702850449043342,1.6793457207089222,0,6.746761200123117,0,0,4,0,0,0.7170278070456731,0,3486,0.02129973604457914,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1983.1666666666665,0,0,0,0,4,1,1,1,6.39333567717489,0,0,0,0,1,1,1,0,0,0,0
2019-09-21,18,27284,544,0,3,0,27612,60,1,1,0,512,0.2806054709260761,3,1,0,2,0,99,7,3394,1044,207642,33455,2273.6666666666665,0.8424289275025367,4,174187,0.2055565104888263,0.2019569334723674,734.5589451693642,0.2250879249706917,0.5480182935973171,0,3.358000632142918,1,0,16,0,0,0.16111788020785675,0,4438,0.16072139934089016,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1761.6666666666665,0,1,0,0,1,0,1,0,1.011984606926883,0,1,0,0,0,0,0,0,1,0,1
2019-09-21,27,44171,559,0,3,3,9853,24,2,2,0,341,0.3428613687669856,3,1,0,4,0,97,19,1217,1626,59096,63644,3680.9166666666665,0.667453972008043,4,8635,0.1857989081857759,0.2074242872159693,505.0571528622104,0.0926148065998234,0.2297871542074219,1,1.4578432631416431,1,0,16,0,0,1.0769412998967798,0,2843,0.28851227927745077,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3339.9166666666665,0,1,0,1,1,0,0,0,0.22305985692293762,1,1,0,0,0,0,1,0,1,0,0
2019-09-22,18,99337,601,0,1,0,23370,180,2,2,0,1023,0.3751274517310035,3,2,0,2,0,99,19,9442,2364,51553,24657,8278.083333333334,0.823456621520092,5,26896,0.2170148128041297,0.2081274681468737,424.54676168374255,0.1235644042718094,0.1748438448319048,1,1.480924326181385,1,1,25,0,0,0.47827520657950884,0,11806,0.50515596251765,1,1,0,0,0,0,0,0,0,1,0,1,0,1,7255.083333333334,0,1,0,1,3,0,1,0,0.2352574040145765,0,1,0,0,0,0,0,0,1,0,0
2019-09-22,35,79100,624,0,4,13,21185,24,1,0,3,644,0.3230319412763769,2,1,0,4,0,99,29,21355,8457,63268,55902,6591.666666666667,0.7282064789250738,8,7366,0.1534902739662891,0.1396181679478566,1016.7708330029816,0.0976842956820709,0.2519118464459978,1,1.0547866557232883,1,1,64,0,0,0.8835606695221989,0,29812,1.4071556688379119,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5947.666666666667,0,0,0,0,4,1,0,0,0.26782215142665705,1,0,0,0,0,0,0,0,0,0,1
2019-09-23,40,31239,475,0,0,17,9263,60,2,3,2,196,0.433467948033786,3,2,0,1,0,96,2,758,2260,41823,50341,2603.25,0.7177882637797962,1,4144,0.2397834727999531,0.2362752585512876,264.4787956992517,0.0752615916290678,0.1768181993661329,1,1.7807772800580666,0,0,1,0,0,1.2036390589135424,0,3018,0.32577720207253885,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2407.25,0,1,1,1,2,0,1,0,0.2965108834827145,1,1,0,0,0,0,0,0,0,0,0
2019-09-24,60,101329,580,0,0,40,16085,24,1,0,3,708,0.1977546260208403,5,1,0,1,0,86,26,6732,5298,18180,17788,8444.083333333334,0.9328192356074472,4,3217,0.175421426151866,0.147231173589275,777.7933994511576,0.083835762425869,0.1759359074156944,1,0.3659816040660884,1,0,16,0,0,0.9783840272812276,0,12030,0.7478552778813875,1,0,0,0,0,0,0,0,0,1,0,0,1,1,7736.083333333334,0,0,0,0,2,0,0,0,0.15873877430178623,1,0,0,0,0,0,0,0,0,0,1
2019-09-27,43,46677,539,0,1,21,10536,48,0,2,3,683,0.2227280502966638,4,3,0,0,0,100,13,3651,11667,101709,37725,3889.75,0.81385741229775,3,63984,0.2038156620378999,0.2214572551569806,332.782137826376,0.1755445608173231,0.2610761775560948,1,1.1413276105449548,1,0,9,0,0,0.3709074820568282,0,15318,1.4537344595235835,1,1,1,0,0,0,0,0,0,1,0,0,1,0,3206.75,0,1,0,0,3,0,1,0,0.22571661168002058,0,2,0,0,0,0,0,0,0,0,0
2019-09-28,37,18677,582,0,3,15,23613,48,3,0,3,278,0.1092821297997101,4,2,0,0,1,96,5,1663,309,8842,4657,1556.4166666666667,0.8216183484143487,3,4185,0.1825173987588667,0.2079049787395019,728.5347735660389,0.1785007223500454,0.6462848350790554,0,4.477950061237872,1,0,9,0,0,0.5266312337442045,0,1972,0.0835097823325146,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1278.4166666666667,0,0,0,0,1,0,1,0,1.2642145840025698,0,1,0,0,1,1,0,0,0,0,0
2019-10-04,49,38345,505,0,3,21,107489,300,2,5,0,718,0.1925807133774908,1,2,0,3,0,99,16,4319,462,41638,42066,3195.4166666666665,0.614149166406785,4,5812,0.3053962882747417,0.25,2243.9733467962183,0.2246265349219177,0.9266543306711844,0,4.5312845795042245,1,0,16,0,0,1.0102548091933043,0,4781,0.04447855614475765,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2477.4166666666665,0,1,1,1,1,0,1,1,2.8031346163876285,0,1,0,0,0,0,1,0,0,0,0
2019-10-04,18,105737,577,0,1,0,16906,36,3,0,3,834,0.1741141426684781,0,0,0,4,1,100,19,6517,4799,31018,1717,8811.416666666666,0.7384165960214295,2,29301,0.1809338707540842,0.1419214711174471,579.3860000662763,0.0946391928056057,0.1603857436079331,0,2.2546979521743475,0,0,4,0,0,0.055353170637351304,0,11316,0.6693085704146212,1,1,0,0,0,0,0,0,0,1,0,0,1,1,7977.416666666666,0,0,0,0,3,0,0,0,0.15988575535758195,1,1,0,0,1,1,0,0,1,0,0
2019-10-06,42,56881,600,0,1,17,5557,24,1,2,3,259,0.1551862030065485,1,1,0,4,0,91,2,4960,848,13624,82573,4740.083333333333,0.5815664717584671,9,3444,0.1651557484025756,0.1586634147666159,271.7332505852462,0.0546288647109486,0.1119434553815575,1,0.5925113922045206,1,1,81,0,0,6.060403669724771,0,5808,1.0449802087081683,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4481.083333333333,0,1,0,0,3,0,0,0,0.09769347069371681,1,1,0,0,0,0,1,0,0,0,1
2019-10-06,49,55015,615,0,1,25,12050,24,2,1,1,311,0.0549552567545848,1,1,0,1,0,96,12,1154,1068,183355,5220,4584.583333333333,0.8297376592885846,7,178135,0.1578492257307568,0.1707013678633941,596.1854528859782,0.0678212513856834,0.1978342529055143,1,1.96589663429264,1,1,49,0,0,0.028469207443443355,0,2222,0.1843830387519708,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4273.583333333333,0,1,0,1,3,0,0,0,0.21902719208957394,1,1,0,0,0,0,0,0,0,0,0
2019-10-07,22,107647,579,0,1,0,178689,300,1,0,0,419,0.1129844862297441,4,0,1,3,0,100,20,6619,771,47773,17848,8970.583333333334,0.8157093302454868,5,29925,0.2685233519349682,0.25,3730.3663943814663,0.0467030160042355,0.4625010146163125,0,3.208213089967969,1,1,25,0,0,0.3735923305563696,0,7390,0.041356539257932735,1,1,0,0,0,0,0,0,0,1,0,1,0,1,8551.583333333334,0,0,0,0,3,0,1,1,1.6599379458977408,0,1,0,1,0,1,0,0,1,0,1
2019-10-07,53,22745,582,0,1,27,99877,180,1,0,2,236,0.4636673206680069,3,1,0,3,0,96,25,737,801,90566,74982,1895.4166666666667,0.7843152853256974,6,15584,0.2268779261800411,0.2079979064468435,1813.4318870020509,0.1244452256448565,1.0806864983971791,0,3.0193275934793635,1,1,36,0,0,0.8279174533770579,0,1538,0.015398786519553856,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1659.4166666666667,0,0,0,0,3,0,1,0,4.390969840851139,0,0,0,0,0,0,0,0,0,0,1
2019-10-09,44,20322,563,0,3,21,10328,12,3,1,0,120,0.2099599555062421,6,1,0,4,0,99,1,310,89,101365,37054,1693.5,0.9340684969237076,7,64311,0.1798106776880016,0.1842572770583401,948.964776068956,0.0708173502508114,0.6308437746054625,0,2.738800038602781,1,1,49,0,0,0.36554663299331136,0,399,0.038629102526866105,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1573.5,0,1,0,0,1,0,0,0,0.5081926880873887,1,1,0,0,0,0,0,0,0,0,0
2019-10-10,35,15000,567,0,0,12,80647,360,2,3,1,35,0.0826900521458951,3,1,0,3,0,93,9,537,298,58033,12079,1250.0,0.8496410611359474,9,45954,0.2943244623211834,0.25,1681.1501325966774,0.0279776179056754,1.3718226479589748,0,5.373489945069468,1,1,81,0,0,0.20813660957369817,0,835,0.010353635552028569,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1215.0,0,1,1,1,2,0,1,0,5.37610825944937,0,1,0,0,0,0,0,0,0,0,0
2019-10-11,47,54142,596,0,3,25,18233,48,2,0,1,1310,0.2967315271210458,3,0,0,1,0,98,23,3699,1023,292002,15221,4511.833333333333,0.6486660273526945,3,276781,0.1754527608155362,0.1723390763631453,528.3230547871796,0.2902832662407209,0.4073545196559101,1,1.6094225628285803,1,0,9,0,0,0.05212617678585494,0,4722,0.2589667653833498,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3201.833333333333,0,0,0,0,1,0,1,0,0.3367563673974475,1,1,0,0,0,0,1,0,0,0,0
2019-10-13,67,59194,637,0,3,42,28091,36,1,2,0,314,0.4473610083150761,5,1,0,0,0,93,2,4776,734,92882,51536,4932.833333333333,0.8733180625238597,3,41346,0.1510608100293197,0.1414578726021976,962.0740517639208,0.0636421984258352,0.2586374458866846,1,0.3684655619048154,1,0,9,0,0,0.554848572935844,0,5510,0.19614125017798661,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4618.833333333333,0,1,0,0,1,0,0,0,0.47455021538981335,0,1,0,0,0,0,0,0,0,1,1
