ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilisationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,DebtToIncomeRatio,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2019-07-03,39,21824,557,Employed,High School,17,279346,180,Married,2,Own,112,0.572366957546427,1,0,0,Home,0,93,14,146,909,167823,3723,1818.6666666666667,0.8148898232562991,2,164100,0.23963505250390338,0.24613216588663223,5881.839246231307,0.061549734383586734,3.0,0,8.1978666736923
2019-07-05,57,45706,593,Employed,High School,36,169864,360,Married,4,Rent,364,0.09887858287453669,3,0,0,Home,0,93,29,8416,629,28638,106478,3808.8333333333335,0.7828892655918299,7,7661,0.2815106898207267,0.25,3540.9486543008666,0.09554223719322805,1.0249657432873354,0,3.1500371569660883
2019-07-05,40,123768,629,Employed,Master,18,25138,36,Divorced,0,Rent,965,0.16502526359830685,4,2,0,Auto,0,98,29,6141,196,51805,27153,10314.0,0.9486541621992934,5,24652,0.15503304392602646,0.12717610468065652,843.5834313105432,0.09355307804168686,0.17533528175574825,1,0.2836699030826536
2019-07-06,29,15000,514,Employed,High School,4,16430,36,Divorced,0,Rent,160,0.37626267359296345,3,0,0,Auto,0,96,22,217,524,29290,14765,1250.0,0.7566008575603049,4,14525,0.21242673126836298,0.23238904667984378,638.0483637403476,0.1278976818545164,0.6379283483136271,0,3.4531858002099822
2019-07-08,58,15149,628,Self-Employed,Bachelor,38,3625,60,Married,1,Mortgage,195,0.24547546888107552,5,2,0,Debt Consolidation,0,93,4,1447,2777,40114,15505,1262.4166666666667,0.8226739443333695,2,24609,0.1630489713478287,0.1607467524419394,88.29685212886754,0.1543433810434668,0.22423073844379726,1,1.8008786779232917
2019-07-09,46,58193,529,Employed,Bachelor,22,158010,240,Married,0,Own,992,0.2691112877804112,6,1,0,Home,1,97,23,1290,766,37412,80198,4849.416666666667,0.562203468374316,7,10785,0.27349260498245975,0.25,3315.3914944129306,0.2045185121553131,0.8880456650280072,0,4.7448117268874945
2019-07-09,27,40965,555,Self-Employed,Master,5,20280,60,Married,1,Rent,214,0.103273703194294,5,0,0,Education,0,95,22,3751,180,22492,8074,3413.75,0.8727195431803831,8,14418,0.1999793599415385,0.2089879387674967,547.4882068873384,0.0626693022915294,0.22299969452737048,1,2.0158568588317114
2019-07-09,37,59113,632,Employed,Doctorate,15,125347,300,Married,3,Rent,426,0.2322407456111004,4,1,0,Home,0,97,23,7450,2234,203263,12395,4926.083333333333,0.6366500482122116,4,190868,0.24193471228703353,0.25,2616.7824344897203,0.08646088794926005,0.6175626082685268,0,2.5477565293964304
2019-07-10,29,92090,620,Employed,Doctorate,5,16431,36,Married,2,Rent,470,0.24480119849227042,4,0,0,Debt Consolidation,0,96,21,13324,10112,98410,6847,7674.166666666667,0.829990997040956,7,91563,0.15942674648304211,0.14739024221074354,567.4883575757818,0.06123645523441402,0.13517470077641505,1,0.9119590299320901
2019-07-11,23,25304,570,Employed,High School,0,4975,48,Single,0,Rent,207,0.2368313040803165,3,0,0,Debt Consolidation,0,92,9,1124,824,18304,25188,2108.6666666666665,0.7422041629224465,2,4923,0.18812809540860476,0.19935849989815374,151.2210653174478,0.09811976615579081,0.16979984135761472,1,1.5182724739590587
2019-07-11,51,20466,666,Employed,Master,27,14006,36,Single,0,Rent,121,0.4790433663237836,2,0,0,Auto,0,100,17,706,2204,31287,38860,1705.5,0.8212989832589614,3,3317,0.13638682812090977,0.1441816349175373,481.54139624982895,0.07090536185174333,0.3530860804276759,1,2.5877930797410458
2019-07-12,62,204476,626,Employed,Bachelor,38,307694,300,Divorced,4,Other,775,0.26987107543642547,2,2,0,Home,0,100,12,4784,7275,43227,27634,17039.666666666668,0.8019029091703307,5,15593,0.24515921607789612,0.25,6423.514359321564,0.045479441336410936,0.4224314987278411,1,1.55073776439626
2019-07-13,23,24957,571,Employed,Bachelor,1,10292,120,Single,1,Rent,84,0.6354310500280412,5,0,0,Education,0,94,7,632,971,63660,35637,2079.75,0.9137174259915578,4,28023,0.21180980483288167,0.2199335219434011,212.68584461341734,0.040370058873002525,0.14258601206940638,1,1.1445049635759506
2019-07-13,46,24562,617,Employed,High School,25,155909,240,Married,4,Own,182,0.10502758280634404,5,2,0,Home,0,100,25,1260,280,74720,63877,2046.8333333333333,0.7669265689826407,8,10843,0.22948925854916769,0.2431046063144887,3184.3715654762823,0.08887442011882478,1.6438698944296977,1,5.393675928832213
2019-07-13,32,105277,579,Employed,Bachelor,12,198035,300,Divorced,2,Rent,921,0.6317738724713738,3,1,0,Home,0,96,8,4456,2689,41067,19255,8773.083333333334,0.8589587975967673,4,21812,0.2685490510278329,0.25,4134.239426664953,0.10496823029946148,0.5761558483790276,0,2.064282382229542
2019-07-14,34,48703,564,Employed,Doctorate,13,19587,84,Married,5,Own,872,0.13028570890443952,1,0,0,Education,0,87,1,1113,907,49058,9137,4058.5833333333335,0.9189492095988188,6,39921,0.20347066810320555,0.21955416116567517,458.3048612752607,0.21480036949604844,0.32769492631228836,1,2.129282203310352
2019-07-14,32,50586,557,Self-Employed,Master,4,1423,24,Married,3,Rent,451,0.49727301365357973,4,0,0,Other,0,98,16,841,911,77812,8785,4215.5,0.9047458625739301,3,69027,0.18631530627299298,0.18680579060565067,71.51081916460915,0.10696074943673663,0.12392050733181767,0,1.0652672001335166
2019-07-15,29,63931,572,Employed,Associate,4,11053,24,Single,1,Rent,360,0.12434419867217833,6,1,0,Debt Consolidation,0,90,8,2992,952,36045,10000,5327.583333333333,0.6606736365365581,4,26045,0.17932763690809833,0.20823090803379055,567.0056225053522,0.06756017077709836,0.17396849491053323,1,1.228407863863394
2019-07-16,40,86997,623,Employed,High School,20,28710,36,Widowed,3,Own,311,0.32261211692379654,4,3,0,Education,0,95,13,2941,2093,213054,70481,7249.75,0.8766497063758791,7,142573,0.15806625890089449,0.1797169662423655,1037.5276863042386,0.04289211460883357,0.18598457901654844,1,1.191507641529327
2019-07-19,30,40668,414,Employed,Associate,10,28764,60,Single,1,Mortgage,155,0.346004798938102,4,2,0,Education,0,99,19,677,213,156082,46237,3389.0,0.9044126653597949,4,109845,0.27056672866232434,0.25,844.2614656012526,0.045722713864306784,0.2947673939826704,1,1.9692143363625743
2019-07-21,43,149579,598,Employed,Master,20,17740,36,Married,0,Mortgage,527,0.2909639155998307,2,1,0,Other,0,98,13,17913,6467,48544,1831,12464.916666666666,0.7435863020780068,3,46713,0.17044590840601517,0.1351469511799313,602.1380957537126,0.04227527057109051,0.09057802373835694,1,1.0976475496267022
2019-07-21,39,15000,435,Employed,Bachelor,15,33771,120,Married,0,Rent,412,0.32257960060147794,5,0,0,Education,0,94,10,5261,136,195196,28399,1250.0,0.7907264910711478,3,166797,0.2801068468339473,0.25,768.2664428007148,0.3293365307753797,0.9434583875305473,1,4.532717172835987
2019-07-22,37,80502,477,Employed,Associate,13,25794,36,Married,1,Mortgage,656,0.25090171486035606,2,0,0,Auto,0,98,12,11001,1203,94709,36136,6708.5,0.7753231831730005,3,58573,0.2310394839884197,0.25,1025.5649492969874,0.09777181608167523,0.2506244801098424,1,1.2682680406495361
2019-07-22,29,23798,518,Employed,High School,7,18960,12,Single,0,Rent,125,0.08628258176885892,1,1,0,Other,1,99,22,604,635,88293,10757,1983.1666666666667,0.759695810316196,3,77536,0.20246253487925855,0.17092651463532912,1730.075868964921,0.06299874002519949,0.9349395391675368,0,5.2901382823501315
2019-07-23,33,100491,599,Employed,Associate,11,99397,300,Married,0,Own,439,0.19140383591319177,2,0,0,Home,0,95,25,4987,763,254146,14634,8374.25,0.6695508254750869,3,239512,0.2583767218179295,0.25,2075.042271781333,0.05241634578072296,0.3001751914010129,1,1.3483179451235765
2019-07-24,49,56353,596,Employed,Associate,26,234758,300,Single,1,Rent,259,0.2216863825209365,4,2,0,Home,0,95,7,13725,151,139836,8265,4696.083333333333,0.9012157148908275,6,131571,0.26009157868374844,0.25,4900.880043048001,0.05514060143706201,1.09852852863614,0,3.1747539280337054
2019-07-25,46,37441,591,Employed,Master,23,20904,36,Married,4,Mortgage,195,0.2670537303988275,2,2,0,Education,0,97,13,604,490,164351,6389,3120.0833333333335,0.8658163080983778,4,157962,0.1739869359109477,0.17305450310617532,748.4662683932871,0.0624783061437001,0.30228807360476984,1,1.9087878736524113
2019-07-25,28,72968,629,Employed,Bachelor,10,179528,360,Married,2,Own,995,0.23681057060557945,5,1,0,Home,0,93,21,8329,334,18058,13124,6080.666666666667,0.9402104962863694,3,4934,0.26352452300843743,0.24749592839413184,3705.0865019627986,0.1636064675253494,0.772828693115286,0,2.128717353348623
2019-07-27,41,76432,554,Employed,Associate,19,28144,48,Single,1,Mortgage,531,0.22844390488725008,9,0,0,Auto,0,94,8,937,2991,55944,110332,6369.333333333333,0.7314616877035349,2,10155,0.19656128124947453,0.19712301783734526,852.1240220282988,0.08335513578567318,0.21711956810658242,1,1.6205308485090155
2019-07-27,49,92434,653,Employed,Bachelor,28,18272,72,Married,0,Mortgage,316,0.3439842004733438,2,1,0,Auto,0,99,24,25989,559,28371,11151,7702.833333333333,0.8806010192417609,2,17220,0.15495329495987614,0.15420826284031325,390.54969728599303,0.04101854055340415,0.09171404244025612,1,0.5016775509397475
2019-07-27,19,19356,531,Employed,High School,0,19887,84,Divorced,0,Mortgage,512,0.13161090038515372,3,3,0,Education,0,100,6,656,1641,14597,17333,1613.0,0.9445830785652128,5,1210,0.2199744679534376,0.2013673170165448,443.25344294246236,0.31722428748451054,0.5918546734463831,0,3.7814141895519193
2019-07-30,46,45313,522,Self-Employed,Doctorate,18,19769,12,Divorced,2,Own,180,0.06297157072793587,0,0,0,Other,0,98,22,21972,864,22836,8940,3776.0833333333335,0.8607967322175905,6,13896,0.20047298022904117,0.17493762639165403,1807.6623370459818,0.04765581908439051,0.5262426485284453,1,1.9942005068079545
2019-07-31,32,39418,573,Employed,Associate,9,249822,300,Married,3,Own,207,0.1400856677334171,2,0,0,Home,0,97,9,11582,802,122266,3137,3284.8333333333335,0.7567429133648597,3,119129,0.2716071269865235,0.2366525137053645,4940.855832788243,0.06299771747400457,1.566681967878745,0,3.263138855583543
2019-08-01,46,7443,639,Unemployed,Associate,24,13944,48,Married,1,Own,310,0.23215849851185189,6,1,0,Auto,0,100,20,803,45,73039,18419,620.25,0.8004473026321277,4,54620,0.15388571907501541,0.1737942267446357,405.0971283415078,0.49899396378269617,1.151061776002427,0,2.8728951939255896
2019-08-04,30,67640,412,Employed,Associate,6,201002,240,Married,2,Other,587,0.23386897490137382,4,2,0,Home,0,94,13,1719,1501,13875,56237,5636.666666666667,0.6319966955900294,3,9755,0.33205276877807577,0.25,4217.456624011062,0.10412109028557913,0.8522065790831422,1,2.7871016674280575
2019-08-05,18,15000,463,Employed,Bachelor,0,17921,120,Widowed,2,Mortgage,127,0.010022720381896813,1,0,0,Education,0,97,19,1086,303,57996,33011,1250.0,0.7805229597202596,7,24985,0.2659484460718611,0.25,407.6901164144268,0.10151878497202238,0.4274101649995418,0,3.055647437138637
2019-08-06,20,7168,538,Unemployed,Bachelor,0,5162,12,Divorced,0,Mortgage,87,0.21875351863954873,1,0,0,Debt Consolidation,0,99,24,746,89,35065,13037,597.3333333333334,0.8397622686506803,2,22028,0.1921373182712199,0.17254287784515174,471.4220886501142,0.14540389972144846,0.9332959698887701,0,3.420662998041187
2019-08-07,40,35676,547,Employed,Bachelor,16,30126,36,Married,1,Mortgage,155,0.13993580357083862,2,1,0,Auto,0,94,9,1246,747,21009,37192,2973.0,0.7610998826578922,9,2842,0.1960782942646577,0.20404080943684133,1125.8023926184737,0.05211835911230666,0.4306665745186529,0,2.9176470708697027
2019-08-08,43,27065,472,Employed,High School,16,96076,300,Divorced,2,Mortgage,121,0.301595874520097,6,0,0,Home,1,92,20,269,349,122042,14715,2255.4166666666665,0.9500125997200386,7,107327,0.3218682263080716,0.25,2005.7120567387685,0.053624847656682795,0.9425174384483223,0,5.58586164732074
2019-08-10,29,32029,603,Employed,Associate,9,63854,84,Divorced,2,Rent,227,0.15923076402202843,0,1,0,Education,0,99,18,999,495,45883,5808,2669.0833333333335,0.8566983914241588,6,40075,0.1842660925417326,0.17753650897295906,1332.8687691433324,0.08501607315626852,0.5842022792584497,0,2.2863538105641856
2019-08-13,47,35528,563,Employed,High School,24,14090,120,Divorced,0,Mortgage,276,0.5480838677408015,3,0,0,Education,0,99,22,610,700,152107,2553,2960.6666666666665,0.8437192347086007,6,149554,0.21588832289367377,0.21233678743680726,283.9201234843887,0.09319077096229601,0.18905575356816726,1,1.978923960674271
2019-08-13,20,15000,503,Self-Employed,Bachelor,0,190072,360,Married,0,Mortgage,149,0.5811782828764424,1,0,0,Home,1,99,25,1552,205,34310,17587,1250.0,0.7867294621274464,4,16723,0.32653879087196974,0.25,3962.2003050691987,0.11910471622701839,3.0,0,9.30349791736809
2019-08-13,39,28197,431,Employed,High School,15,25721,48,Divorced,2,Rent,195,0.2530127793463348,2,2,0,Auto,0,99,18,3964,692,5840,222247,2349.75,0.7276301762955009,4,3202,0.25803877548395654,0.21943082097691038,809.573246559893,0.082952249282144,0.4273415916451741,1,3.519509094548664
2019-08-14,25,26778,570,Employed,Bachelor,4,16452,36,Divorced,0,Rent,111,0.35353171405631545,2,0,0,Auto,1,97,25,2931,471,64861,6713,2231.5,0.8106965113032125,12,58148,0.18442706577759668,0.21257927814198596,622.0110799853643,0.049720044792833144,0.32833643000464247,1,2.89060608350548
2019-08-15,32,68650,610,Employed,Master,10,12989,36,Single,3,Mortgage,561,0.0814537289294917,4,2,0,Other,0,97,21,5045,2114,80377,10366,5720.833333333333,0.7347317664951978,4,70011,0.16436798377741615,0.17864598911271654,468.70167404895955,0.09804549823774432,0.17996009566554302,0,0.7674073956663983
2019-08-15,40,29600,604,Employed,Master,18,9502,48,Widowed,0,Own,396,0.10234270192432365,4,3,0,Debt Consolidation,0,97,20,658,334,50510,54621,2466.6666666666665,0.6264608487480111,5,8214,0.1712898407043028,0.1827667965413207,280.4968952268744,0.16047548291233285,0.27414435846016794,1,1.8406890520148682
2019-08-15,29,40506,597,Employed,Associate,5,8225,12,Married,0,Mortgage,263,0.3424590123960999,3,0,0,Debt Consolidation,0,100,11,2596,268,75780,7762,3375.5,0.7065057989704824,3,68018,0.1627537637871976,0.16402506983514298,747.8288565904612,0.07789130756700725,0.2993717922672771,1,1.8978395145481513
2019-08-16,35,103187,553,Employed,Associate,11,19176,24,Married,0,Rent,665,0.23878477236027126,1,1,0,Debt Consolidation,0,97,8,11899,975,36475,25593,8598.916666666666,0.5844860799355686,5,10882,0.18896536673081837,0.16500582908364814,943.5096450974753,0.07732633068149886,0.1870378176258462,1,1.578511016902923
2019-08-17,52,80262,590,Employed,High School,32,20969,36,Married,4,Rent,590,0.21469173548929463,1,1,0,Debt Consolidation,0,97,2,2330,6521,48286,8486,6688.5,0.69982422307854,4,39800,0.17448771203097402,0.1848864417039817,763.2295672297485,0.08819792211675014,0.2022915864010387,1,1.8393952964589757
2019-08-18,33,90542,610,Employed,Bachelor,10,8178,12,Married,3,Mortgage,1118,0.1979411435114429,1,1,0,Other,0,98,23,5322,4521,63188,4812,7545.166666666667,0.666185436617107,5,58376,0.15625233129318375,0.15288324461949282,739.2455690631247,0.14815469222784194,0.2461177510519413,1,1.2608751867734758
2019-08-18,50,38455,519,Self-Employed,Master,29,241784,240,Divorced,3,Mortgage,173,0.2736705391693573,1,2,0,Home,0,98,26,1735,2484,141014,6324,3204.5833333333335,0.6582599767049538,4,134690,0.27859895104512483,0.25,5073.151174515132,0.05396833649621754,1.6365667739668177,1,5.353381018687888
2019-08-20,26,76779,516,Employed,High School,6,22120,60,Married,1,Rent,659,0.2844890025473321,7,0,0,Auto,0,93,23,12435,3129,49063,22640,3766.4166666666665,0.948923686718106,8,26423,0.21950107066564276,0.21469276064895235,604.2743251126988,0.17492092282510122,0.33531579776930226,1,3.1710937037611897
2019-08-20,46,42970,538,Employed,Associate,24,12097,24,Married,3,Other,374,0.4819245184251685,2,0,0,Debt Consolidation,0,100,17,5255,517,27013,137935,3580.8333333333335,0.6005506037084234,9,2751,0.19635019885716673,0.24120535060625486,640.3096511043653,0.10441580196361266,0.2831816996243168,1,2.6387750526118445
2019-08-21,57,58321,624,Employed,Master,35,26521,120,Single,3,Other,417,0.2253147919199481,0,1,0,Education,0,95,10,5597,1505,35463,18596,4860.083333333333,0.8458367061296788,6,16867,0.1855464324640594,0.1722545646698705,464.7245438939701,0.08578334733341333,0.18138437122602372,1,1.3636839952443545
2019-08-22,18,63291,544,Employed,Master,0,267178,300,Married,1,Mortgage,819,0.18496338331002898,1,0,0,Home,0,97,15,593,1310,52127,54316,5274.25,0.6380910778316629,5,8998,0.28612391853118546,0.25,5577.689911063644,0.1552533055305436,1.2125851686770568,0,3.090274993740895
2019-08-23,30,26339,575,Employed,High School,7,17040,48,Married,5,Mortgage,103,0.2519955544790378,3,0,0,Auto,0,94,24,1634,978,16094,9484,2194.9166666666665,0.8006681251609515,3,6610,0.18593584437102684,0.17100507792944974,492.5764347013642,0.046905240787825896,0.2712199619147801,1,2.824525492404425
2019-08-23,46,25277,654,Unemployed,Bachelor,26,17183,60,Married,3,Mortgage,231,0.4048857488452676,2,1,0,Auto,1,96,1,1129,363,22774,21657,2106.4166666666665,0.9635843409370928,9,1117,0.15043793349932713,0.18622826764603934,442.17800868380783,0.10961287516311441,0.3194328009887973,1,4.078205517966981
2019-08-24,37,37394,592,Employed,High School,16,235468,180,Married,5,Rent,327,0.4990128658754688,4,0,0,Home,0,98,25,1657,787,56171,5794,3116.1666666666665,0.810231432262817,2,50377,0.22209233363723863,0.19941956062109123,4125.422320160802,0.10490295674490724,1.42835555370608,0,4.593200168370669
2019-08-25,44,61182,602,Employed,High School,19,34169,60,Single,3,Other,270,0.3190046077159989,5,2,0,Auto,0,97,2,668,1262,326457,17251,5098.5,0.7115293617670153,7,309206,0.17660977583627732,0.20268788112615696,910.3873304512578,0.05294636729091087,0.23147118942077805,0,2.4583759755233663
2019-08-25,32,109257,579,Employed,Master,5,48226,60,Married,3,Rent,971,0.24424580999326675,0,1,0,Education,0,95,26,1921,3572,127337,13138,9104.75,0.7749505957677089,4,114199,0.18819591857729484,0.13791293374328908,1116.9233828064482,0.10663591686571672,0.22929724435729598,1,1.3756964836596355
2019-08-27,41,108285,590,Employed,Master,22,9214,24,Single,4,Own,881,0.18682220329585253,5,1,0,Debt Consolidation,1,94,7,5279,4005,53154,71693,9023.75,0.8029199971159057,7,6945,0.170282146967526,0.16945876785978475,455.3214379049004,0.09762043269896672,0.14807295912960475,1,2.7627248234179196
2019-08-28,38,23637,599,Employed,Bachelor,19,27920,12,Married,1,Other,152,0.3429281741634304,3,1,0,Debt Consolidation,1,97,5,3759,498,22777,16808,1969.75,0.6877824315858495,7,5969,0.16205928359321345,0.1486354061491478,2518.2146308220476,0.0771279969554738,1.3549230652401612,0,6.183712578302964
2019-08-29,54,68012,648,Employed,High School,28,14634,36,Married,3,Rent,739,0.14175653296905916,1,2,0,Debt Consolidation,0,100,29,1966,1478,14009,20554,5667.666666666667,0.9171634050842409,1,5397,0.14539779279978152,0.14915843183624272,506.68952928653107,0.13036575326355404,0.21975000516638793,1,1.1226589415031294
2019-09-04,43,80326,528,Employed,Master,20,14022,24,Single,0,Mortgage,426,0.4280253276907754,4,0,0,Debt Consolidation,0,100,13,2810,1933,174093,72414,6693.833333333333,0.762368576690175,4,101679,0.20138711352943167,0.23115009620794325,735.1793859107889,0.06363115835594613,0.1734441065365016,1,2.7536057993763015
